iso3c,type,year,epc_pp1990_share_gtco2_nobunkers_rcbyearend,pc_pp1990_atp_mer_pf2_share_gtco2_nobunkers_rcbyearend,pc_pp1990_atp_ppp_pf2_share_gtco2_nobunkers_rcbyearend,ecpc_pp1990_share_gtco2_nobunkers_rcbyearend,cpc_pp1990_atp_mer_pf2_share_gtco2_nobunkers_rcbyearend,epc_pp2015_share_gtco2_nobunkers_rcbyearend,pc_pp2015_atp_mer_pf2_share_gtco2_nobunkers_rcbyearend,pc_pp2015_atp_ppp_pf2_share_gtco2_nobunkers_rcbyearend,epc_pp2016_share_gtco2_nobunkers_rcbyearend,pc_pp2016_atp_mer_pf2_share_gtco2_nobunkers_rcbyearend,pc_pp2016_atp_ppp_pf2_share_gtco2_nobunkers_rcbyearend
DOM,terr,2007,1.277587679210395,1.0342570126653254,0.9122171031254224,1.3338245767267818,0.9152469331638003,NA,NA,NA,NA,NA,NA
DOM,terr,2008,1.2572410460515866,1.0139103795065165,0.8918704699666137,1.3134779435679729,0.8949003000049917,NA,NA,NA,NA,NA,NA
DOM,terr,2009,1.2374459841284138,0.9941153175833439,0.872075408043441,1.2936828816448003,0.875105238081819,NA,NA,NA,NA,NA,NA
DOM,terr,2010,1.2168775726819376,0.9735469061368678,0.8515069965969648,1.2731144701983241,0.8545368266353428,NA,NA,NA,NA,NA,NA
DOM,terr,2011,1.1955441438657424,0.9522134773206725,0.8301735677807696,1.2517810413821289,0.8332033978191475,NA,NA,NA,NA,NA,NA
DOM,terr,2012,1.1742739209963016,0.9309432544512317,0.8089033449113288,1.230510818512688,0.8119331749497067,NA,NA,NA,NA,NA,NA
DOM,terr,2013,1.1529914824418825,0.9096608158968127,0.7876209063569097,1.209228379958269,0.7906507363952877,NA,NA,NA,NA,NA,NA
DOM,terr,2014,1.131175004744657,0.8878443381995871,0.7658044286596841,1.1874119022610434,0.7688342586980621,NA,NA,NA,NA,NA,NA
DOM,terr,2015,1.1076633160140312,0.8643326494689614,0.7422927399290584,1.1639002135304177,0.7453225699674364,0.6672608279298307,0.480521955345602,0.5106308419979737,NA,NA,NA
DOM,terr,2016,1.0830008129240178,0.839670146378948,0.717630236839045,1.1392377104404043,0.720660066877423,0.6425983248398173,0.45585945225558855,0.4859683389079603,0.6170693683714248,0.43931730763993304,0.4593929232136708
DOM,terr,2017,1.0589664115399042,0.8156357449948344,0.6935958354549314,1.1152033090562907,0.6966256654933094,0.6185639234557037,0.43182505087147494,0.4619339375238467,0.5930349669873112,0.4152829062558195,0.43535852182955725
DOM,terr,2018,1.0331914253775683,0.7898607588324984,0.6678208492925954,1.0894283228939547,0.6708506793309734,0.5927889372933677,0.40605006470913896,0.4361589513615107,0.5672599808249751,0.38950792009348345,0.4095835356672212
DOM,terr,2019,1.0047960812584353,0.7614654147133655,0.6394255051734625,1.0610329787748218,0.6424553352118405,0.5643935931742348,0.3776547205900061,0.40776360724237787,0.5388646367058423,0.3611125759743506,0.38118819154808836
DOM,terr,2020,0.981277327168046,0.7379466606229762,0.6159067510830732,1.0375142246844327,0.6189365811214512,0.5408748390838455,0.35413596649961676,0.38424485315198853,0.515345882615453,0.33759382188396125,0.3576694374576991
DOM,terr,2021,0.9574751678737045,0.7141445013286346,0.5921045917887316,1.013712065390091,0.5951344218271096,0.5170726797895039,0.33033380720527517,0.36044269385764693,0.49154372332111135,0.31379166258961966,0.33386727816335743
DOM,terr,2022,0.9338200185472864,0.6904893520022165,0.5684494424623135,0.9900569160636729,0.5714792725006915,0.49341753046308573,0.306678657878857,0.3367875445312288,0.4678885739946932,0.29013651326320156,0.31021212883693927
ECU,terr,1990,2.2833635676013913,1.5863626068885763,1.5515826864603415,2.444377156024368,1.9411195635840552,NA,NA,NA,NA,NA,NA
ECU,terr,1991,2.2671946330556927,1.5701936723428775,1.5354137519146427,2.4282082214786693,1.9249506290383565,NA,NA,NA,NA,NA,NA
ECU,terr,1992,2.245218975247261,1.548218014534446,1.513438094106211,2.4062325636702377,1.9029749712299249,NA,NA,NA,NA,NA,NA
ECU,terr,1993,2.2211129171166797,1.5241119564038645,1.4893320359756297,2.3821265055396563,1.8788689130993435,NA,NA,NA,NA,NA,NA
ECU,terr,1994,2.206795666442961,1.5097947057301457,1.4750147853019109,2.3678092548659375,1.8645516624256246,NA,NA,NA,NA,NA,NA
ECU,terr,1995,2.183280128045932,1.4862791673331168,1.451499246904882,2.3442937164689086,1.8410361240285957,NA,NA,NA,NA,NA,NA
ECU,terr,1996,2.1579618148099993,1.4609608540971841,1.4261809336689493,2.318975403232976,1.815717810792663,NA,NA,NA,NA,NA,NA
ECU,terr,1997,2.1385187927113343,1.4415178319985194,1.4067379115702845,2.299532381134311,1.7962747886939983,NA,NA,NA,NA,NA,NA
ECU,terr,1998,2.115411517970585,1.4184105572577697,1.3836306368295348,2.2764251063935617,1.7731675139532486,NA,NA,NA,NA,NA,NA
ECU,terr,1999,2.0934192911988836,1.3964183304860684,1.3616384100578336,2.2544328796218602,1.7511752871815474,NA,NA,NA,NA,NA,NA
ECU,terr,2000,2.072476765055887,1.3754758043430722,1.3406958839148373,2.2334903534788637,1.730232761038551,NA,NA,NA,NA,NA,NA
ECU,terr,2001,2.049051878925869,1.352050918213054,1.3172709977848192,2.2100654673488456,1.706807874908533,NA,NA,NA,NA,NA,NA
ECU,terr,2002,2.024206758901826,1.3272057981890113,1.2924258777607764,2.185220347324803,1.6819627548844902,NA,NA,NA,NA,NA,NA
ECU,terr,2003,1.9971154759908831,1.300114515278068,1.2653345948498331,2.1581290644138598,1.654871471973547,NA,NA,NA,NA,NA,NA
ECU,terr,2004,1.9678360727271178,1.2708351120143027,1.2360551915860678,2.1288496611500944,1.6255920687097816,NA,NA,NA,NA,NA,NA
ECU,terr,2005,1.9372242020541661,1.240223241341351,1.2054433209131161,2.0982377904771425,1.5949801980368299,NA,NA,NA,NA,NA,NA
ECU,terr,2006,1.9075128381006754,1.2105118773878603,1.1757319569596254,2.0685264265236523,1.5652688340833392,NA,NA,NA,NA,NA,NA
ECU,terr,2007,1.873208707180862,1.176207746468047,1.141427826039812,2.0342222956038385,1.5309647031635258,NA,NA,NA,NA,NA,NA
ECU,terr,2008,1.8428722141295486,1.1458712534167335,1.1110913329884986,2.0038858025525252,1.5006282101122124,NA,NA,NA,NA,NA,NA
ECU,terr,2009,1.809249164402358,1.112248203689543,1.077468283261308,1.9702627528253347,1.4670051603850218,NA,NA,NA,NA,NA,NA
ECU,terr,2010,1.7729463509530743,1.0759453902402591,1.0411654698120243,1.933959939376051,1.430702346935738,NA,NA,NA,NA,NA,NA
ECU,terr,2011,1.7346545866993583,1.0376536259865432,1.0028737055583083,1.895668175122335,1.3924105826820221,NA,NA,NA,NA,NA,NA
ECU,terr,2012,1.6972185787954186,1.0002176180826035,0.9654376976543685,1.8582321672183952,1.3549745747780824,NA,NA,NA,NA,NA,NA
ECU,terr,2013,1.657534742693704,0.9605337819808888,0.9257538615526539,1.8185483311166806,1.3152907386763677,NA,NA,NA,NA,NA,NA
ECU,terr,2014,1.6137715637275818,0.9167706030147668,0.8819906825865319,1.7747851521505584,1.2715275597102456,NA,NA,NA,NA,NA,NA
ECU,terr,2015,1.5724657801811937,0.8754648194683786,0.8406848990401438,1.7334793686041703,1.2302217761638574,1.0373852230669054,0.7913809537409818,0.933966782085784,NA,NA,NA
ECU,terr,2016,1.5330800839131071,0.836079123200292,0.8012992027720571,1.6940936723360838,1.190836079895771,0.9979995267988186,0.7519952574728952,0.8945810858176972,0.9627248129182996,0.7486369539712411,0.885380849186722
ECU,terr,2017,1.493877366480259,0.7968764057674438,0.7620964853392089,1.6548909549032356,1.1516333624629227,0.9587968093659704,0.712792540040047,0.855378368384849,0.9235220954854514,0.7094342365383929,0.8461781317538738
ECU,terr,2018,1.455420283785094,0.7584193230722789,0.723639402644044,1.6164338722080707,1.1131762797677578,0.9203397266708057,0.6743354573448821,0.8169212856896843,0.8850650127902865,0.670977153843228,0.8077210490587089
ECU,terr,2019,1.4153259550386144,0.7183249943257992,0.6835450738975644,1.576339543461591,1.0730819510212781,0.880245397924326,0.6342411285984024,0.7768269569432046,0.8449706840438068,0.6308828250967483,0.7676267203122292
ECU,terr,2020,1.382392583406653,0.685391622693838,0.6506117022656032,1.5434061718296297,1.0401485793893168,0.8473120262923648,0.6013077569664411,0.7438935853112434,0.8120373124118456,0.5979494534647871,0.734693348680268
ECU,terr,2021,1.3426320007853985,0.6456310400725832,0.6108511196443484,1.503645589208375,1.0003879967680622,0.80755144367111,0.5615471743451864,0.7041330026899886,0.7722767297905908,0.5581888708435323,0.6949327660590132
ECU,terr,2022,1.3009883068956167,0.6039873461828017,0.5692074257545668,1.4620018953185934,0.9587443028782806,0.7659077497813285,0.5199034804554049,0.6624893088002071,0.7306330359008093,0.5165451769537508,0.6532890721692317
EGY,terr,1990,12.516696283316616,12.152250529267567,9.62050653942524,14.155762696901414,15.951485659390974,NA,NA,NA,NA,NA,NA
EGY,terr,1991,12.439344185167752,12.074898431118703,9.543154441276375,14.07841059875255,15.87413356124211,NA,NA,NA,NA,NA,NA
EGY,terr,1992,12.359346120982996,11.994900366933948,9.46315637709162,13.998412534567795,15.794135497057354,NA,NA,NA,NA,NA,NA
EGY,terr,1993,12.267000980427243,11.902555226378194,9.370811236535866,13.906067394012041,15.7017903565016,NA,NA,NA,NA,NA,NA
EGY,terr,1994,12.178563930005213,11.814118175956164,9.282374186113836,13.817630343590011,15.61335330607957,NA,NA,NA,NA,NA,NA
EGY,terr,1995,12.07949738301497,11.715051628965922,9.183307639123594,13.718563796599769,15.514286759089329,NA,NA,NA,NA,NA,NA
EGY,terr,1996,11.981475238978337,11.617029484929288,9.08528549508696,13.620541652563135,15.416264615052695,NA,NA,NA,NA,NA,NA
EGY,terr,1997,11.869689055043622,11.505243300994572,8.973499311152246,13.508755468628419,15.304478431117978,NA,NA,NA,NA,NA,NA
EGY,terr,1998,11.744572345932164,11.380126591883116,8.848382602040788,13.383638759516963,15.179361722006522,NA,NA,NA,NA,NA,NA
EGY,terr,1999,11.61625792098995,11.251812166940901,8.720068177098574,13.255324334574748,15.051047297064308,NA,NA,NA,NA,NA,NA
EGY,terr,2000,11.472317193645226,11.107871439596178,8.57612744975385,13.111383607230024,14.907106569719584,NA,NA,NA,NA,NA,NA
EGY,terr,2001,11.344567753275479,10.98012199922643,8.448378009384102,12.983634166860277,14.779357129349837,NA,NA,NA,NA,NA,NA
EGY,terr,2002,11.215318758269675,10.850873004220626,8.319129014378298,12.854385171854473,14.650108134344032,NA,NA,NA,NA,NA,NA
EGY,terr,2003,11.06529026088344,10.70084450683439,8.169100516992064,12.704356674468237,14.500079636957796,NA,NA,NA,NA,NA,NA
